video_id,title,channel_name,ad_status,sw_violence_death,sw_sexual_content,sw_profanity,sw_drugs_substances,sw_hate_speech_slurs,sw_mental_health,sw_political_controversial,sw_weapons_military,sw_coded_numbers,sw_total,as_drugs,as_mental_health,as_other,as_platform_moderation,as_profanity,as_sexual,as_violence_death,as_weapons,as_total
nme-7S_u1WU,Libertarian VS Communist Debate: Eddie Liger Smith & Matt Connolly vs Bean & SerbianVoluntarist,midwesternmarx,Yes,98,1,22,0,12,4,53,6,0,196,0,0,0,4,0,0,0,0,4
nvVVyXLlkL0,State and Revolution: Ch 4- Engels Criticism of Opportunists and Social Democrats Pt 4-6,midwesternmarx,Yes,1,0,1,0,4,0,16,2,0,24,0,0,0,0,0,0,0,0,0
o5wS_aIK1pY,Gamers just obtained TOTAL VICTORY,Hero Hei,Yes,6,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
oG5EpzGmAtA,How “This Didn’t Age Well” Destroyed Media Literacy,olurinatti,,25,59,42,0,25,1,35,2,0,189,0,0,1,1,0,0,0,0,2
oL8mThS1BeE,Marx on the Individual Part 1/2 | Weekend Podcast #25,The Podcast of the Lotus Eaters,Yes,3,4,10,0,1,0,5,0,0,23,0,0,0,0,0,2,0,0,2
oL9DVyJlAkM,,,Yes,40,1,20,2,2,1,14,10,0,90,0,0,0,0,0,0,0,0,0
oLtzh4xP9SE,Woke Asians DESTROYED On Vice Panel,Actual Justice Warrior,Yes,13,0,18,0,109,0,13,0,0,153,0,0,0,0,0,0,0,0,0
oQ-7K--gDP0,Parenti on the good parts of the USA,midwesternmarx,Yes,4,0,0,0,4,0,22,0,0,30,0,0,0,0,0,0,0,0,0
oQKDkJus62o,This is INSANE,Geeks + Gamers,Yes,3,0,3,1,2,0,1,0,0,10,0,0,0,0,0,0,0,0,0
oQSxgWkSI5g,DON LEMON JUST GOT MORE HORRIBLE NEWS & I LOVE IT! (FIXED),TheQuartering,Yes,1,0,3,0,0,0,15,0,0,19,0,0,0,1,0,0,0,0,1
oRfU1RscGW8,The Bungie canceling Marathon situation is Tragic,Hero Hei,Yes,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
oSQLK2159mk,Black Ops 7 is a Total DISASTER,Geeks + Gamers,Yes,2,0,2,0,23,0,2,0,0,29,0,0,0,0,0,0,0,0,0
oTWZXQv0PyM,Chicago Mayor Blames Whites For Black On White Crime,Actual Justice Warrior,Yes,40,0,7,0,16,0,27,0,0,90,0,0,0,1,0,0,0,0,1
oV3OQvIm1W4,,,Yes,0,0,10,0,1,0,3,3,0,17,0,0,0,0,0,1,0,0,1
oh6SlcIqIfI,Tom Cotton Visits Fox to Spew Conspiracies About China,midwesternmarx,No,11,0,3,0,3,1,16,0,0,34,0,0,0,0,0,0,0,0,0
ojEXW60PXSE,,,Yes,7,0,13,0,0,0,10,0,0,30,0,0,0,0,0,0,0,0,0
okYYHwO3Ijs,Starfleet Academy - This Show Is Pure Torture,The Critical Drinker,Yes,5,0,2,0,3,1,6,0,0,17,0,0,0,0,0,0,0,0,0
owcW-hKj8S8,Crash And Burn - The Taika Waititi Story,The Critical Drinker,Yes,3,0,7,0,0,0,7,2,0,19,0,0,0,0,0,0,0,0,0
p3oXzw97neo,The LA Streamer Clique just got Destroyed,Hero Hei,Yes,0,0,1,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0
p6drtS2FBWU,California doxxing PC Users situation is Crazy,Hero Hei,Yes,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
pB5yG-yHbb4,Travis Scott RUINS WrestleMania 41 John Cena vs Cody Rhodes,Geeks + Gamers,Yes,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0
pGWT1TdL1LM,Marvel PANICS Over Thunderbolts Box Office - The NEW Avengers Are Here!,Geeks + Gamers,Yes,0,0,6,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0
pGfRYNS6u18,,,Yes,18,0,3,0,0,0,11,0,0,32,0,0,0,0,0,0,0,0,0
pIF543-GLb4,How The Supreme Court is Destroying America,olurinatti,,1,3,0,0,21,0,21,0,0,46,0,0,0,0,0,0,0,0,0
pQ5itnsSPqk,,,Yes,1,0,1,0,2,0,18,0,0,22,0,0,0,0,0,0,0,0,0
pS0ZFhu0oq8,"Well, Well, Well, if It Isn’t the Consequences of My Own Actions",The Podcast of the Lotus Eaters,Yes,5,0,7,1,15,0,26,0,0,54,0,0,0,1,0,0,0,0,1
pc1WsTJlRJY,Hasan just got caught Again (aint no way),Hero Hei,Yes,1,0,3,0,0,0,3,1,0,8,0,0,0,0,0,0,0,0,0
plrEiWOGjI0,James Gunn's Superman Rumored Story Sounds TERRIBLE,Geeks + Gamers,Yes,2,0,4,0,3,2,1,31,0,43,0,0,0,0,0,0,0,0,0
pqV5AQUZUlU,,,Yes,0,0,1,0,2,0,15,0,0,18,0,0,0,0,1,0,0,0,1
pqWOgxChXh8,"Woke Hollywood LOST, and That's a GREAT Thing",Nerdrotic,Yes,5,0,9,0,20,0,15,0,0,49,0,0,0,0,0,0,0,0,0
ptyng78A0jk,Matt Walsh and How Republicans Lost,Three Arrows,Yes,24,5,12,1,12,5,43,13,0,115,0,0,0,0,1,0,0,0,1
pvsqDF1VqUk,,,Yes,1,0,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0
pxpG7XWhaE4,"Drinker's Roundup - Return To Silent Hill, The Rip, Mercy",The Critical Drinker,Yes,8,0,4,0,1,0,5,0,0,18,0,0,0,0,0,0,0,0,0
pybHApgtV5U,,,Yes,4,0,5,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0
q5Joj2FsTWY,State and Revolution: Ch 4- Explanation by Engels and Critique of Anarchism. Pt1-3,midwesternmarx,Yes,6,0,3,0,4,0,14,0,0,27,0,0,0,1,0,0,0,0,1
qIzRD9NNi0o,,,Yes,0,0,5,0,1,0,3,1,0,10,0,0,1,0,0,0,0,0,1
qNzvjcgnSsI,Last of Us Season 2 Gets WORSE,Geeks + Gamers,Yes,1,0,1,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0
qPsiWQq51dg,Jimmy Kimmel RAGES As He Accidently Reignites Jeffrey Epstein Connection After Trump Meltdown,TheQuartering,Yes,2,0,7,0,1,0,2,0,0,12,0,0,0,0,0,0,0,0,0
qUlzPYfE3-o,,,Yes,2,0,6,0,7,0,7,1,0,23,0,0,0,0,0,0,0,0,0
qZ5VFLguhh4,Donald Trump Has KILLED Iran's Supreme Leader! Matt Walsh & More Weigh In on WW3,TheQuartering,Yes,7,0,0,0,0,0,30,1,0,38,0,0,0,0,0,0,0,0,0
qdKtLs0cnjg,Is There Hope for The Black Vote? | OLAY & FRIENDS,olurinatti,,22,1,33,2,166,0,38,3,0,265,0,0,7,0,1,0,0,0,8
qlVZFdIH3us,HIS DEFENSE JUST MELTED DOWN,TheQuartering,Yes,1,0,5,0,0,0,22,0,0,28,0,0,0,0,0,0,0,0,0
qlrpSpwxgWw,"How ""Cultural Marxism"" became the Far-Right's Scapegoat",Three Arrows,Yes,13,1,4,0,15,1,7,0,0,41,0,0,0,0,0,0,0,0,0
qql0BuorL3g,Joe Rogan Destroys Adam Ruins Everything,Actual Justice Warrior,Yes,0,0,5,3,1,0,35,0,0,44,0,0,0,0,0,0,0,0,0
qsd0MgTUvuI,,,Yes,3,0,5,0,1,0,1,4,0,14,0,0,0,0,0,0,0,0,0
qvUMotra64c,,,Yes,3,0,16,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
r2vsfRFQc3E,Leftist Influencers Tier List- Part 1,midwesternmarx,Yes,8,0,7,1,14,1,16,1,0,48,0,0,0,0,0,0,0,0,0
r6Bn6eT7F-w,"One Battle After Another - Good, Bad AND Ugly",The Critical Drinker,No,4,1,4,0,5,0,1,0,0,15,0,0,0,0,0,0,0,0,0
r7_yYBwjM6U,Kathleen Kennedy - She's FINALLY Leaving Lucasfilm,The Critical Drinker,Yes,2,1,2,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0
rEEKbybv9FY,The New York Times Comes Out Against Critical Thinking,The Podcast of the Lotus Eaters,Yes,3,0,18,0,9,0,11,0,0,41,0,0,0,0,0,0,0,0,0
rLIo_EP11eA,How Do Liberals Live with Themselves?,midwesternmarx,Yes,7,0,2,0,2,0,2,0,0,13,0,0,0,0,0,0,0,0,0
rMXmR-8AFLc,,,Yes,2,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
rNiac9MAO3o,Groan of Arc: 1348 Ex Voto Demo Fails Miserably Modernity Strikes Again!,HeelvsBabyface,Yes,6,1,3,0,2,0,3,3,0,18,0,0,0,0,0,0,0,0,0
rTuo4TA-K4M,Production Hell - The Wizard Of Oz,The Critical Drinker,Yes,7,3,5,1,1,1,3,2,0,23,3,0,0,0,0,0,0,0,3
rWUOAfFzgpY,The Drinker Recommends... Project Hail Mary,The Critical Drinker,Yes,3,0,1,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0
rWg3Wbogh9U,,,Yes,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rXrr0nn-3KE,Is Black Media in Crisis?? | OLAY & FRIENDS,olurinatti,,22,1,40,0,321,0,21,3,1,409,0,0,11,2,1,0,0,0,14
rYGJMh4G2dk,RIP James Bond - Amazon Will Destroy 007,Nerdrotic,Yes,3,0,3,0,4,0,1,2,0,13,0,0,0,0,0,0,0,0,0
rkrK5mBc_Xg,How I Became a Socialist: My Personal Path to the Radical Left,midwesternmarx,Yes,4,0,1,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0
rrmZi6WqeEg,JK Rowling ROASTS Emma Watson - Harry Potter Author Goes Scorched Earth,Nerdrotic,Yes,8,3,5,0,5,1,7,0,0,29,0,0,0,0,0,0,0,0,0
s3289xpbE6I,Marvel Blames Disney for Its FAILURES,Nerdrotic,Yes,3,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0
sBODfLEZfWg,A Battle of Lies - Fake News in the Great War,Three Arrows,No,35,1,7,0,8,0,98,6,0,155,0,0,0,0,0,0,0,0,0
sBdM8BKQUfM,We Went to Socialist Venezuela,midwesternmarx,Yes,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
sDCT8YGMl5Q,"Sean Strickland DESTROYS Women's Sports, WOKE NFL & Bad Bunny Epic UFC Rant & WOKE MELTDOWN Ensues",TheQuartering,Yes,2,0,7,0,8,0,32,0,0,49,0,0,0,0,2,0,0,0,2
sIoMIQdO3VU,,,Yes,4,0,3,0,0,0,13,4,0,24,0,0,0,0,0,0,0,0,0
sK3xnzZX-JI,Seven Seas SOLD to AI Manga Company?! Localizers are COOKED!,Clownfish TV,Yes,1,0,4,0,1,0,3,0,0,9,0,0,1,0,0,0,0,0,1
sRSY3AlfKAk,Talking with Kosher White Wine & PoliticalMJ on China and Socialism,midwesternmarx,No,33,8,12,0,30,0,58,1,0,142,0,0,0,2,0,0,0,0,2
s_WkuGhEF0w,"Kamala, Palestine & The Uncommitted Movement | OLAY & FRIENDS",olurinatti,,25,1,17,0,70,0,34,3,0,150,0,0,5,0,0,0,0,0,5
s_i1nJKZdAc,,,Yes,0,0,2,0,5,0,9,0,0,16,0,0,0,0,0,0,0,0,0
saXkMkpmrsk,,,Yes,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0
sc-euVL8xQs,Deutschland by Rammstein: An Analysis,Three Arrows,Yes,36,0,1,0,25,0,44,5,0,111,0,0,0,0,0,0,0,0,0
sdPjRQ51Xdo,HOW A HERO KID TOOK HIM OUT!,TheQuartering,Yes,4,0,7,0,1,0,5,2,0,19,1,0,0,0,0,0,0,0,1
sgcSyVW8OYk,Disney Killed The Kylo Ren Movie (And That's A Good Thing),The Critical Drinker,Yes,7,0,2,0,1,0,14,0,0,24,0,0,0,0,0,0,0,0,0
snBSkOV7et4,Boosie’s Homophobia & Why Black People Defend It | OLAY & FRIENDS,olurinatti,,40,41,17,2,128,2,18,1,0,249,0,0,3,0,0,0,0,0,3
snsZ0YfgJF8,,,Yes,5,2,14,1,0,0,5,0,0,27,0,0,0,0,1,0,0,0,1
sqyImQApqDs,Biden CRASHES & BURNS,Actual Justice Warrior,Yes,15,2,6,0,6,0,10,2,0,41,0,0,0,0,0,0,0,0,0
srE9zqBoH74,The Fall of Eric Adams,olurinatti,,34,5,8,3,35,0,59,6,0,150,1,0,0,0,0,0,0,0,1
t-AlH_e3m6M,Kendrick & Hip Hop’s Beef with Drake: Round 2 | OLAY & FRIENDS,olurinatti,,29,7,36,1,180,0,27,6,1,287,1,0,0,0,0,0,0,0,1
t84MM6nZiso,Winter Storm & Liberalism in Texas,midwesternmarx,Yes,8,0,10,0,1,0,2,0,0,21,2,0,0,0,0,0,0,0,2
tA892U5VcYg,The True Story of the “Lone Survivor”,midwesternmarx,Yes,9,0,1,0,0,0,4,1,0,15,0,0,0,0,0,0,0,0,0
tCQUUIFDlr8,David - Can It Take On James Cameron's Goliath?,The Critical Drinker,Yes,1,0,2,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0
tHzp1D3ntP8,Why This Is The Greatest Lord Of The Rings Scene Ever,The Critical Drinker,Yes,13,0,4,0,1,0,14,1,0,33,0,0,0,0,0,0,0,0,0
tQVKyhzy0vQ,The Truth Comes Out,Star Wars Theory,Yes,13,0,6,0,3,0,15,1,0,38,0,0,0,0,0,0,0,0,0
tZ3CuVPq5Bw,,,Yes,2,0,1,0,5,0,1,0,0,9,0,0,0,0,0,0,0,0,0
tl6U7D2V104,,,Yes,5,0,3,0,0,1,5,0,0,14,0,0,0,0,0,0,0,0,0
tl91G2mTkoo,,,Yes,1,0,9,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0
tui1sWV1fnY,The Presidential Debate was a DISASTER... What Now? | OLAY & FRIENDS,olurinatti,,54,0,22,0,45,2,38,4,0,165,0,0,0,0,0,0,0,0,0
u6te-l1JBtg,,,Yes,1,0,10,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0
uGIGAsfR1X8,Rock vs Triple H WWE Drama Getting WILD,Geeks + Gamers,Yes,5,0,4,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0
uKYjqbrGUXY,Nerdrotic Humiliates Star Trek: Starfleet Academy,Geeks + Gamers,Yes,3,0,5,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0
uLi5lne3T-k,COMMUNISM IS WINNING! | RATHBONE,midwesternmarx,Yes,30,2,17,0,16,2,35,2,0,104,0,0,0,0,0,0,0,0,0
uURSWEaVFP8,Blizzard Devs are in tears that Gamers keep Winning,Hero Hei,Yes,0,1,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0
unh66IcLpt8,KPop Demon Hunters - Laughs At Other Animated Movies,The Critical Drinker,Yes,2,1,4,0,1,0,5,0,0,13,0,0,0,0,0,0,0,0,0
unwol9VG62Y,,,Yes,2,0,4,0,8,0,4,0,0,18,2,0,0,0,0,0,0,0,2
uufWtpnI-NM,,,Yes,5,0,3,0,1,0,4,0,0,13,0,0,0,0,0,0,0,0,0
uwUsxCDq7VE,"The GRAMMYs Finally Got it Right, The Rise of Doechii & Kendrick’s Sweep | OLAY & FRIENDS",olurinatti,,10,6,19,2,128,0,13,0,0,178,0,0,1,0,0,0,0,0,1
uwXrxhYaAxs,Mamdani Pledges To DESTROY New York,Actual Justice Warrior,Yes,12,0,5,0,1,0,13,0,0,31,0,0,0,0,0,0,0,0,0
uzn3IzbSV64,,,Yes,17,0,6,0,0,0,27,2,0,52,0,0,0,0,0,0,0,0,0
v1rcg_NG47U,,,Yes,0,0,6,0,1,0,3,0,0,10,0,0,1,0,0,0,0,0,1
vNJFncGceMo,Captain America 4 is DOOMED,Nerdrotic,Yes,6,0,7,0,10,1,7,2,1,34,0,0,0,0,0,0,0,0,0
vRxwijMQ9hU,,,Yes,28,3,32,0,11,0,22,5,0,101,0,0,0,0,0,0,0,0,0
vSjllaiQ5H8,,,Yes,4,0,20,0,8,0,14,2,0,48,0,0,2,0,1,0,0,0,3
vTng6A4Irt8,Asmongold GOES NUCLEAR After Woke Streamer Goes WAY TOO FAR! Hasan Piker Gets Humbled,TheQuartering,Yes,8,0,12,0,5,0,16,0,0,41,0,0,0,0,0,0,0,0,0
vWhglxNN7VA,Masters of the Universe EMBARRASSES Disney Star Wars - Mandalorian in Trouble!,Geeks + Gamers,Yes,1,0,1,0,0,0,19,0,1,22,0,0,0,0,0,0,0,0,0
vXtPQ4veXjw,Thunderbolts REVIEW - Absolute Marvel Fatigue,Nerdrotic,Yes,7,0,27,1,10,11,4,3,0,63,0,0,0,0,0,0,0,0,0
vYrC79v7fNs,Why Fantastic Four Was Doomed To Fail,Nerdrotic,Yes,4,0,12,0,3,0,3,1,1,24,0,0,0,0,0,0,0,0,0
vZzHY5rYoiA,,,Yes,2,0,2,0,0,1,5,0,0,10,0,0,0,0,0,0,0,0,0
v_-wUiVtKVE,Debating Sam Seder On Crime,Actual Justice Warrior,Yes,280,6,14,7,44,1,106,13,3,474,0,0,0,4,0,0,0,0,4
v_ZW-ioyTNU,"Laverne Cox on Trans Joy, Resistance & Survival | ICONIC INTERVIEW",olurinatti,,14,0,18,4,93,3,35,3,0,170,0,0,13,0,0,0,0,0,13
vcquD2J462o,Krystal Ball Wants Sydney Sweeney DESTROYED,Actual Justice Warrior,Yes,0,2,9,0,28,0,6,1,0,46,0,0,0,0,0,0,0,0,0
vjk5vSZmXTg,,,Yes,3,0,6,0,6,0,0,1,0,16,0,0,0,1,0,0,0,0,1
vjpwKvjmxiw,TYT RAGES At AOC,Actual Justice Warrior,Yes,3,0,16,0,10,0,3,3,0,35,0,0,0,0,0,0,0,0,0
vr_HvNxUEjM,The (Sad) State of Black Politics | OLAY & FRIENDS,olurinatti,,12,0,21,0,177,0,29,2,0,241,0,0,2,0,0,0,0,0,2
vst1LWrYAGo,,,Yes,6,0,9,0,3,0,3,1,0,22,0,0,0,0,1,0,0,0,1
w33BJ04LqaE,NYPD Illegally Hired CRIMINALS To Be Cops,Actual Justice Warrior,Yes,10,0,0,0,2,2,32,1,0,47,0,0,0,0,0,0,0,0,0
wJWpjj3AB48,Kendrick vs. Drake: GAME OVER | OLAY & FRIENDS,olurinatti,,12,1,31,0,92,0,14,3,0,153,1,0,0,1,0,0,0,0,2
wMzd9KLbeNI,Jurassic World Rebirth - A Cinematic Abortion,The Critical Drinker,Yes,2,0,5,1,2,0,1,0,0,11,0,0,0,0,0,0,0,0,0
wQhkoTny7oI,Socialist Countries Tier List Part 1,midwesternmarx,Yes,27,0,14,0,5,0,53,2,1,102,0,0,0,0,0,0,0,0,0
wUW-yPF86Ag,Ghetto TRASH Mom ATTACKS High School Girl,Actual Justice Warrior,Yes,31,0,0,1,10,0,25,4,0,71,0,0,0,1,0,0,0,0,1
waBGDGWMmGU,Hasan Piker Schools Capitalist on Healthcare - Jubilee Middle Ground Reaction,midwesternmarx,Yes,1,0,1,3,9,0,2,0,0,16,0,0,0,0,0,0,0,0,0
wbI8aYraecM,Kevin Feige ADMITS Marvel F*CKED Up!,Geeks + Gamers,Yes,1,0,1,0,6,0,2,0,1,11,0,0,0,0,0,0,0,0,0
wmGORk9z5zQ,,,Yes,2,1,6,0,2,0,2,56,0,69,0,0,0,0,1,0,0,0,1
xGT4hylMRek,Zelda Movie MELTDOWN - They/Them Rage Over Official Photos,Geeks + Gamers,Yes,0,0,1,0,0,2,1,1,0,5,0,0,0,0,0,0,0,0,0
xJ0MU2O_HyI,Crash And Burn - The Emma Watson Story,The Critical Drinker,Yes,4,0,5,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0
xS6CsQAkJQ4,,,Yes,1,0,10,1,19,0,31,3,0,65,0,0,0,0,0,0,0,0,0
xWR2KxOYa2A,Marvel and Star Wars Committed Mary Sue-icide - The Toxic Fans Were Right,Nerdrotic,Yes,8,0,7,0,2,1,14,2,0,34,1,0,0,0,0,0,0,0,1
xizEROqyWMI,Microsoft Just ENDED Xbox with This! New Games Won't NEED Gamers?!,Clownfish TV,Yes,4,0,9,0,1,0,6,0,0,20,0,0,0,0,0,0,0,0,0
xpPwOSfaUgc,,,Yes,4,1,1,0,0,0,18,0,0,24,0,0,0,0,0,0,0,0,0
xqdFX2JBxT8,,,Yes,3,0,2,0,1,0,5,3,0,14,0,0,0,0,0,0,0,0,0
xsZP4h0itcM,,,Yes,4,0,3,0,0,0,9,1,0,17,0,0,0,0,0,0,0,0,0
xtUswBeCbyw,,,Yes,37,3,83,4,27,5,42,5,0,206,4,0,1,0,0,1,0,0,6
y-L66WgdTVA,,,Yes,1,0,1,0,2,0,2,0,0,6,0,0,0,0,0,0,0,0,0
y-X7q5tUH4g,Why People Hate Ja Morant,olurinatti,,7,0,8,0,13,0,6,31,0,65,0,0,0,1,0,0,0,0,1
y2Xmlr6XJ-E,,,Yes,0,0,3,0,4,0,0,1,0,8,0,0,1,0,0,0,0,0,1
yId-5fNbb4E,,,Yes,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
yKQqkEuSLOc,,,Yes,10,0,2,0,0,0,3,1,0,16,0,0,0,0,0,0,0,0,0
yQLAExbWpzo,,,Yes,10,2,10,0,1,0,2,0,0,25,0,0,0,0,0,0,0,0,0
yefIunm7Dgs,Is Trump bringing us to war? (Re-cap),Actual Justice Warrior,No,6,0,8,6,2,0,8,5,0,35,0,0,0,0,0,0,0,0,0
yk_T35L_QLw,Hollywood Girl Bossed Too Close to the Sun,Nerdrotic,Yes,6,1,6,0,5,0,6,1,0,25,1,0,0,0,0,0,0,0,1
yt5VFyOAf00,What I've Been Hiding,Star Wars Theory,Yes,1,1,2,0,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0
z7oa_FifWk4,2025 - The Year That Broke Hollywood,The Critical Drinker,Yes,2,0,2,0,1,0,4,4,0,13,0,0,0,0,0,0,0,0,0
zETqe9tQqOM,,,Yes,9,0,6,0,9,0,1,1,0,26,0,0,0,0,0,0,0,0,0
zUqo1s2P8zY,Fake Judge FREED Iryna Zarutska's Killer,Actual Justice Warrior,Yes,54,0,6,0,24,4,30,7,4,129,0,0,0,0,0,0,0,0,0
zWJNHhOBvyI,"SNL ROASTS Stranger Things ""Gay"" Scene",Geeks + Gamers,Yes,2,3,6,2,0,1,5,0,0,19,0,0,0,0,0,0,0,0,0
zbhW36M_QKI,How Women Become Carceral Feminists,olurinatti,,57,4,9,0,38,3,52,17,0,180,0,0,2,0,0,0,0,0,2
zcAzFXHHxZU,Alien Earth - This Show Is The Real Monster,The Critical Drinker,Yes,10,0,5,0,2,3,4,3,0,27,0,0,0,0,0,0,0,0,0
zdl2V0yqvuU,,,Yes,1,0,6,0,3,0,32,0,0,42,0,0,0,0,0,0,0,0,0
zh1eX7RA7ac,Milton Friedman is a Greedy lil Gremlin,midwesternmarx,Yes,6,0,1,0,1,1,12,2,0,23,0,0,0,0,0,0,0,0,0
ziLx5amSXoI,Tron: Ares REVIEW - Another Disney Flop,Nerdrotic,Yes,10,0,7,0,14,0,2,1,0,34,3,0,0,0,0,0,0,0,3
zn8MbXPP1HA,"Eddie Liger Live-stream #9 Cuba, Neo-Marxism , & More!",midwesternmarx,Yes,17,0,3,0,5,0,21,1,0,47,1,0,0,0,0,0,0,0,1
zpweRxDVxbM,Riley: Date me or you're a bigot,Actual Justice Warrior,No,5,20,12,0,11,1,3,2,0,54,0,0,0,0,0,0,0,0,0
zq_-4yHYPuI,,,Yes,0,0,1,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0
ztcQB2HunOk,,,Yes,0,0,3,1,13,0,1,0,0,18,0,0,0,0,0,0,0,0,0
